schema,name,role,privilege,allowed
battle_spectator_media_private,config,anon,DELETE,False
battle_spectator_media_private,config,anon,INSERT,False
battle_spectator_media_private,config,anon,MAINTAIN,False
battle_spectator_media_private,config,anon,REFERENCES,False
battle_spectator_media_private,config,anon,SELECT,False
battle_spectator_media_private,config,anon,TRIGGER,False
battle_spectator_media_private,config,anon,TRUNCATE,False
battle_spectator_media_private,config,anon,UPDATE,False
battle_spectator_media_private,config,authenticated,DELETE,False
battle_spectator_media_private,config,authenticated,INSERT,False
battle_spectator_media_private,config,authenticated,MAINTAIN,False
battle_spectator_media_private,config,authenticated,REFERENCES,False
battle_spectator_media_private,config,authenticated,SELECT,False
battle_spectator_media_private,config,authenticated,TRIGGER,False
battle_spectator_media_private,config,authenticated,TRUNCATE,False
battle_spectator_media_private,config,authenticated,UPDATE,False
battle_spectator_media_private,config,service_role,DELETE,False
battle_spectator_media_private,config,service_role,INSERT,False
battle_spectator_media_private,config,service_role,MAINTAIN,False
battle_spectator_media_private,config,service_role,REFERENCES,False
battle_spectator_media_private,config,service_role,SELECT,False
battle_spectator_media_private,config,service_role,TRIGGER,False
battle_spectator_media_private,config,service_role,TRUNCATE,False
battle_spectator_media_private,config,service_role,UPDATE,False
battle_spectator_media_private,consents,anon,DELETE,False
battle_spectator_media_private,consents,anon,INSERT,False
battle_spectator_media_private,consents,anon,MAINTAIN,False
battle_spectator_media_private,consents,anon,REFERENCES,False
battle_spectator_media_private,consents,anon,SELECT,False
battle_spectator_media_private,consents,anon,TRIGGER,False
battle_spectator_media_private,consents,anon,TRUNCATE,False
battle_spectator_media_private,consents,anon,UPDATE,False
battle_spectator_media_private,consents,authenticated,DELETE,False
battle_spectator_media_private,consents,authenticated,INSERT,False
battle_spectator_media_private,consents,authenticated,MAINTAIN,False
battle_spectator_media_private,consents,authenticated,REFERENCES,False
battle_spectator_media_private,consents,authenticated,SELECT,False
battle_spectator_media_private,consents,authenticated,TRIGGER,False
battle_spectator_media_private,consents,authenticated,TRUNCATE,False
battle_spectator_media_private,consents,authenticated,UPDATE,False
battle_spectator_media_private,consents,service_role,DELETE,False
battle_spectator_media_private,consents,service_role,INSERT,False
battle_spectator_media_private,consents,service_role,MAINTAIN,False
battle_spectator_media_private,consents,service_role,REFERENCES,False
battle_spectator_media_private,consents,service_role,SELECT,False
battle_spectator_media_private,consents,service_role,TRIGGER,False
battle_spectator_media_private,consents,service_role,TRUNCATE,False
battle_spectator_media_private,consents,service_role,UPDATE,False
battle_spectator_media_private,epochs,anon,DELETE,False
battle_spectator_media_private,epochs,anon,INSERT,False
battle_spectator_media_private,epochs,anon,MAINTAIN,False
battle_spectator_media_private,epochs,anon,REFERENCES,False
battle_spectator_media_private,epochs,anon,SELECT,False
battle_spectator_media_private,epochs,anon,TRIGGER,False
battle_spectator_media_private,epochs,anon,TRUNCATE,False
battle_spectator_media_private,epochs,anon,UPDATE,False
battle_spectator_media_private,epochs,authenticated,DELETE,False
battle_spectator_media_private,epochs,authenticated,INSERT,False
battle_spectator_media_private,epochs,authenticated,MAINTAIN,False
battle_spectator_media_private,epochs,authenticated,REFERENCES,False
battle_spectator_media_private,epochs,authenticated,SELECT,False
battle_spectator_media_private,epochs,authenticated,TRIGGER,False
battle_spectator_media_private,epochs,authenticated,TRUNCATE,False
battle_spectator_media_private,epochs,authenticated,UPDATE,False
battle_spectator_media_private,epochs,service_role,DELETE,False
battle_spectator_media_private,epochs,service_role,INSERT,False
battle_spectator_media_private,epochs,service_role,MAINTAIN,False
battle_spectator_media_private,epochs,service_role,REFERENCES,False
battle_spectator_media_private,epochs,service_role,SELECT,False
battle_spectator_media_private,epochs,service_role,TRIGGER,False
battle_spectator_media_private,epochs,service_role,TRUNCATE,False
battle_spectator_media_private,epochs,service_role,UPDATE,False
battle_spectator_media_private,revocations,anon,DELETE,False
battle_spectator_media_private,revocations,anon,INSERT,False
battle_spectator_media_private,revocations,anon,MAINTAIN,False
battle_spectator_media_private,revocations,anon,REFERENCES,False
battle_spectator_media_private,revocations,anon,SELECT,False
battle_spectator_media_private,revocations,anon,TRIGGER,False
battle_spectator_media_private,revocations,anon,TRUNCATE,False
battle_spectator_media_private,revocations,anon,UPDATE,False
battle_spectator_media_private,revocations,authenticated,DELETE,False
battle_spectator_media_private,revocations,authenticated,INSERT,False
battle_spectator_media_private,revocations,authenticated,MAINTAIN,False
battle_spectator_media_private,revocations,authenticated,REFERENCES,False
battle_spectator_media_private,revocations,authenticated,SELECT,False
battle_spectator_media_private,revocations,authenticated,TRIGGER,False
battle_spectator_media_private,revocations,authenticated,TRUNCATE,False
battle_spectator_media_private,revocations,authenticated,UPDATE,False
battle_spectator_media_private,revocations,service_role,DELETE,False
battle_spectator_media_private,revocations,service_role,INSERT,False
battle_spectator_media_private,revocations,service_role,MAINTAIN,False
battle_spectator_media_private,revocations,service_role,REFERENCES,False
battle_spectator_media_private,revocations,service_role,SELECT,False
battle_spectator_media_private,revocations,service_role,TRIGGER,False
battle_spectator_media_private,revocations,service_role,TRUNCATE,False
battle_spectator_media_private,revocations,service_role,UPDATE,False
battle_spectator_private,grants,anon,DELETE,False
battle_spectator_private,grants,anon,INSERT,False
battle_spectator_private,grants,anon,MAINTAIN,False
battle_spectator_private,grants,anon,REFERENCES,False
battle_spectator_private,grants,anon,SELECT,False
battle_spectator_private,grants,anon,TRIGGER,False
battle_spectator_private,grants,anon,TRUNCATE,False
battle_spectator_private,grants,anon,UPDATE,False
battle_spectator_private,grants,authenticated,DELETE,False
battle_spectator_private,grants,authenticated,INSERT,False
battle_spectator_private,grants,authenticated,MAINTAIN,False
battle_spectator_private,grants,authenticated,REFERENCES,False
battle_spectator_private,grants,authenticated,SELECT,False
battle_spectator_private,grants,authenticated,TRIGGER,False
battle_spectator_private,grants,authenticated,TRUNCATE,False
battle_spectator_private,grants,authenticated,UPDATE,False
battle_spectator_private,grants,service_role,DELETE,False
battle_spectator_private,grants,service_role,INSERT,False
battle_spectator_private,grants,service_role,MAINTAIN,False
battle_spectator_private,grants,service_role,REFERENCES,False
battle_spectator_private,grants,service_role,SELECT,False
battle_spectator_private,grants,service_role,TRIGGER,False
battle_spectator_private,grants,service_role,TRUNCATE,False
battle_spectator_private,grants,service_role,UPDATE,False
battle_spectator_private,links,anon,DELETE,False
battle_spectator_private,links,anon,INSERT,False
battle_spectator_private,links,anon,MAINTAIN,False
battle_spectator_private,links,anon,REFERENCES,False
battle_spectator_private,links,anon,SELECT,False
battle_spectator_private,links,anon,TRIGGER,False
battle_spectator_private,links,anon,TRUNCATE,False
battle_spectator_private,links,anon,UPDATE,False
battle_spectator_private,links,authenticated,DELETE,False
battle_spectator_private,links,authenticated,INSERT,False
battle_spectator_private,links,authenticated,MAINTAIN,False
battle_spectator_private,links,authenticated,REFERENCES,False
battle_spectator_private,links,authenticated,SELECT,False
battle_spectator_private,links,authenticated,TRIGGER,False
battle_spectator_private,links,authenticated,TRUNCATE,False
battle_spectator_private,links,authenticated,UPDATE,False
battle_spectator_private,links,service_role,DELETE,False
battle_spectator_private,links,service_role,INSERT,False
battle_spectator_private,links,service_role,MAINTAIN,False
battle_spectator_private,links,service_role,REFERENCES,False
battle_spectator_private,links,service_role,SELECT,False
battle_spectator_private,links,service_role,TRIGGER,False
battle_spectator_private,links,service_role,TRUNCATE,False
battle_spectator_private,links,service_role,UPDATE,False
battle_spectator_private,presence,anon,DELETE,False
battle_spectator_private,presence,anon,INSERT,False
battle_spectator_private,presence,anon,MAINTAIN,False
battle_spectator_private,presence,anon,REFERENCES,False
battle_spectator_private,presence,anon,SELECT,False
battle_spectator_private,presence,anon,TRIGGER,False
battle_spectator_private,presence,anon,TRUNCATE,False
battle_spectator_private,presence,anon,UPDATE,False
battle_spectator_private,presence,authenticated,DELETE,False
battle_spectator_private,presence,authenticated,INSERT,False
battle_spectator_private,presence,authenticated,MAINTAIN,False
battle_spectator_private,presence,authenticated,REFERENCES,False
battle_spectator_private,presence,authenticated,SELECT,False
battle_spectator_private,presence,authenticated,TRIGGER,False
battle_spectator_private,presence,authenticated,TRUNCATE,False
battle_spectator_private,presence,authenticated,UPDATE,False
battle_spectator_private,presence,service_role,DELETE,False
battle_spectator_private,presence,service_role,INSERT,False
battle_spectator_private,presence,service_role,MAINTAIN,False
battle_spectator_private,presence,service_role,REFERENCES,False
battle_spectator_private,presence,service_role,SELECT,False
battle_spectator_private,presence,service_role,TRIGGER,False
battle_spectator_private,presence,service_role,TRUNCATE,False
battle_spectator_private,presence,service_role,UPDATE,False
dv_market_private,account_data_rights_audit,anon,DELETE,False
dv_market_private,account_data_rights_audit,anon,INSERT,False
dv_market_private,account_data_rights_audit,anon,MAINTAIN,False
dv_market_private,account_data_rights_audit,anon,REFERENCES,False
dv_market_private,account_data_rights_audit,anon,SELECT,False
dv_market_private,account_data_rights_audit,anon,TRIGGER,False
dv_market_private,account_data_rights_audit,anon,TRUNCATE,False
dv_market_private,account_data_rights_audit,anon,UPDATE,False
dv_market_private,account_data_rights_audit,authenticated,DELETE,False
dv_market_private,account_data_rights_audit,authenticated,INSERT,False
dv_market_private,account_data_rights_audit,authenticated,MAINTAIN,False
dv_market_private,account_data_rights_audit,authenticated,REFERENCES,False
dv_market_private,account_data_rights_audit,authenticated,SELECT,False
dv_market_private,account_data_rights_audit,authenticated,TRIGGER,False
dv_market_private,account_data_rights_audit,authenticated,TRUNCATE,False
dv_market_private,account_data_rights_audit,authenticated,UPDATE,False
dv_market_private,account_data_rights_audit,service_role,DELETE,False
dv_market_private,account_data_rights_audit,service_role,INSERT,False
dv_market_private,account_data_rights_audit,service_role,MAINTAIN,False
dv_market_private,account_data_rights_audit,service_role,REFERENCES,False
dv_market_private,account_data_rights_audit,service_role,SELECT,False
dv_market_private,account_data_rights_audit,service_role,TRIGGER,False
dv_market_private,account_data_rights_audit,service_role,TRUNCATE,False
dv_market_private,account_data_rights_audit,service_role,UPDATE,False
dv_market_private,account_deletion_holds,anon,DELETE,False
dv_market_private,account_deletion_holds,anon,INSERT,False
dv_market_private,account_deletion_holds,anon,MAINTAIN,False
dv_market_private,account_deletion_holds,anon,REFERENCES,False
dv_market_private,account_deletion_holds,anon,SELECT,False
dv_market_private,account_deletion_holds,anon,TRIGGER,False
dv_market_private,account_deletion_holds,anon,TRUNCATE,False
dv_market_private,account_deletion_holds,anon,UPDATE,False
dv_market_private,account_deletion_holds,authenticated,DELETE,False
dv_market_private,account_deletion_holds,authenticated,INSERT,False
dv_market_private,account_deletion_holds,authenticated,MAINTAIN,False
dv_market_private,account_deletion_holds,authenticated,REFERENCES,False
dv_market_private,account_deletion_holds,authenticated,SELECT,False
dv_market_private,account_deletion_holds,authenticated,TRIGGER,False
dv_market_private,account_deletion_holds,authenticated,TRUNCATE,False
dv_market_private,account_deletion_holds,authenticated,UPDATE,False
dv_market_private,account_deletion_holds,service_role,DELETE,False
dv_market_private,account_deletion_holds,service_role,INSERT,False
dv_market_private,account_deletion_holds,service_role,MAINTAIN,False
dv_market_private,account_deletion_holds,service_role,REFERENCES,False
dv_market_private,account_deletion_holds,service_role,SELECT,False
dv_market_private,account_deletion_holds,service_role,TRIGGER,False
dv_market_private,account_deletion_holds,service_role,TRUNCATE,False
dv_market_private,account_deletion_holds,service_role,UPDATE,False
dv_market_private,account_deletion_requests,anon,DELETE,False
dv_market_private,account_deletion_requests,anon,INSERT,False
dv_market_private,account_deletion_requests,anon,MAINTAIN,False
dv_market_private,account_deletion_requests,anon,REFERENCES,False
dv_market_private,account_deletion_requests,anon,SELECT,False
dv_market_private,account_deletion_requests,anon,TRIGGER,False
dv_market_private,account_deletion_requests,anon,TRUNCATE,False
dv_market_private,account_deletion_requests,anon,UPDATE,False
dv_market_private,account_deletion_requests,authenticated,DELETE,False
dv_market_private,account_deletion_requests,authenticated,INSERT,False
dv_market_private,account_deletion_requests,authenticated,MAINTAIN,False
dv_market_private,account_deletion_requests,authenticated,REFERENCES,False
dv_market_private,account_deletion_requests,authenticated,SELECT,False
dv_market_private,account_deletion_requests,authenticated,TRIGGER,False
dv_market_private,account_deletion_requests,authenticated,TRUNCATE,False
dv_market_private,account_deletion_requests,authenticated,UPDATE,False
dv_market_private,account_deletion_requests,service_role,DELETE,False
dv_market_private,account_deletion_requests,service_role,INSERT,False
dv_market_private,account_deletion_requests,service_role,MAINTAIN,False
dv_market_private,account_deletion_requests,service_role,REFERENCES,False
dv_market_private,account_deletion_requests,service_role,SELECT,False
dv_market_private,account_deletion_requests,service_role,TRIGGER,False
dv_market_private,account_deletion_requests,service_role,TRUNCATE,False
dv_market_private,account_deletion_requests,service_role,UPDATE,False
dv_market_private,data_retention_rules,anon,DELETE,False
dv_market_private,data_retention_rules,anon,INSERT,False
dv_market_private,data_retention_rules,anon,MAINTAIN,False
dv_market_private,data_retention_rules,anon,REFERENCES,False
dv_market_private,data_retention_rules,anon,SELECT,False
dv_market_private,data_retention_rules,anon,TRIGGER,False
dv_market_private,data_retention_rules,anon,TRUNCATE,False
dv_market_private,data_retention_rules,anon,UPDATE,False
dv_market_private,data_retention_rules,authenticated,DELETE,False
dv_market_private,data_retention_rules,authenticated,INSERT,False
dv_market_private,data_retention_rules,authenticated,MAINTAIN,False
dv_market_private,data_retention_rules,authenticated,REFERENCES,False
dv_market_private,data_retention_rules,authenticated,SELECT,False
dv_market_private,data_retention_rules,authenticated,TRIGGER,False
dv_market_private,data_retention_rules,authenticated,TRUNCATE,False
dv_market_private,data_retention_rules,authenticated,UPDATE,False
dv_market_private,data_retention_rules,service_role,DELETE,False
dv_market_private,data_retention_rules,service_role,INSERT,False
dv_market_private,data_retention_rules,service_role,MAINTAIN,False
dv_market_private,data_retention_rules,service_role,REFERENCES,False
dv_market_private,data_retention_rules,service_role,SELECT,False
dv_market_private,data_retention_rules,service_role,TRIGGER,False
dv_market_private,data_retention_rules,service_role,TRUNCATE,False
dv_market_private,data_retention_rules,service_role,UPDATE,False
dv_market_private,listing_notice_appeals,anon,DELETE,False
dv_market_private,listing_notice_appeals,anon,INSERT,False
dv_market_private,listing_notice_appeals,anon,MAINTAIN,False
dv_market_private,listing_notice_appeals,anon,REFERENCES,False
dv_market_private,listing_notice_appeals,anon,SELECT,False
dv_market_private,listing_notice_appeals,anon,TRIGGER,False
dv_market_private,listing_notice_appeals,anon,TRUNCATE,False
dv_market_private,listing_notice_appeals,anon,UPDATE,False
dv_market_private,listing_notice_appeals,authenticated,DELETE,False
dv_market_private,listing_notice_appeals,authenticated,INSERT,False
dv_market_private,listing_notice_appeals,authenticated,MAINTAIN,False
dv_market_private,listing_notice_appeals,authenticated,REFERENCES,False
dv_market_private,listing_notice_appeals,authenticated,SELECT,False
dv_market_private,listing_notice_appeals,authenticated,TRIGGER,False
dv_market_private,listing_notice_appeals,authenticated,TRUNCATE,False
dv_market_private,listing_notice_appeals,authenticated,UPDATE,False
dv_market_private,listing_notice_appeals,service_role,DELETE,False
dv_market_private,listing_notice_appeals,service_role,INSERT,False
dv_market_private,listing_notice_appeals,service_role,MAINTAIN,False
dv_market_private,listing_notice_appeals,service_role,REFERENCES,False
dv_market_private,listing_notice_appeals,service_role,SELECT,False
dv_market_private,listing_notice_appeals,service_role,TRIGGER,False
dv_market_private,listing_notice_appeals,service_role,TRUNCATE,False
dv_market_private,listing_notice_appeals,service_role,UPDATE,False
dv_market_private,listing_notice_events,anon,DELETE,False
dv_market_private,listing_notice_events,anon,INSERT,False
dv_market_private,listing_notice_events,anon,MAINTAIN,False
dv_market_private,listing_notice_events,anon,REFERENCES,False
dv_market_private,listing_notice_events,anon,SELECT,False
dv_market_private,listing_notice_events,anon,TRIGGER,False
dv_market_private,listing_notice_events,anon,TRUNCATE,False
dv_market_private,listing_notice_events,anon,UPDATE,False
dv_market_private,listing_notice_events,authenticated,DELETE,False
dv_market_private,listing_notice_events,authenticated,INSERT,False
dv_market_private,listing_notice_events,authenticated,MAINTAIN,False
dv_market_private,listing_notice_events,authenticated,REFERENCES,False
dv_market_private,listing_notice_events,authenticated,SELECT,False
dv_market_private,listing_notice_events,authenticated,TRIGGER,False
dv_market_private,listing_notice_events,authenticated,TRUNCATE,False
dv_market_private,listing_notice_events,authenticated,UPDATE,False
dv_market_private,listing_notice_events,service_role,DELETE,False
dv_market_private,listing_notice_events,service_role,INSERT,False
dv_market_private,listing_notice_events,service_role,MAINTAIN,False
dv_market_private,listing_notice_events,service_role,REFERENCES,False
dv_market_private,listing_notice_events,service_role,SELECT,False
dv_market_private,listing_notice_events,service_role,TRIGGER,False
dv_market_private,listing_notice_events,service_role,TRUNCATE,False
dv_market_private,listing_notice_events,service_role,UPDATE,False
dv_market_private,listing_notices,anon,DELETE,False
dv_market_private,listing_notices,anon,INSERT,False
dv_market_private,listing_notices,anon,MAINTAIN,False
dv_market_private,listing_notices,anon,REFERENCES,False
dv_market_private,listing_notices,anon,SELECT,False
dv_market_private,listing_notices,anon,TRIGGER,False
dv_market_private,listing_notices,anon,TRUNCATE,False
dv_market_private,listing_notices,anon,UPDATE,False
dv_market_private,listing_notices,authenticated,DELETE,False
dv_market_private,listing_notices,authenticated,INSERT,False
dv_market_private,listing_notices,authenticated,MAINTAIN,False
dv_market_private,listing_notices,authenticated,REFERENCES,False
dv_market_private,listing_notices,authenticated,SELECT,False
dv_market_private,listing_notices,authenticated,TRIGGER,False
dv_market_private,listing_notices,authenticated,TRUNCATE,False
dv_market_private,listing_notices,authenticated,UPDATE,False
dv_market_private,listing_notices,service_role,DELETE,False
dv_market_private,listing_notices,service_role,INSERT,False
dv_market_private,listing_notices,service_role,MAINTAIN,False
dv_market_private,listing_notices,service_role,REFERENCES,False
dv_market_private,listing_notices,service_role,SELECT,False
dv_market_private,listing_notices,service_role,TRIGGER,False
dv_market_private,listing_notices,service_role,TRUNCATE,False
dv_market_private,listing_notices,service_role,UPDATE,False
dv_market_private,market_contract_snapshots,anon,DELETE,False
dv_market_private,market_contract_snapshots,anon,INSERT,False
dv_market_private,market_contract_snapshots,anon,MAINTAIN,False
dv_market_private,market_contract_snapshots,anon,REFERENCES,False
dv_market_private,market_contract_snapshots,anon,SELECT,False
dv_market_private,market_contract_snapshots,anon,TRIGGER,False
dv_market_private,market_contract_snapshots,anon,TRUNCATE,False
dv_market_private,market_contract_snapshots,anon,UPDATE,False
dv_market_private,market_contract_snapshots,authenticated,DELETE,False
dv_market_private,market_contract_snapshots,authenticated,INSERT,False
dv_market_private,market_contract_snapshots,authenticated,MAINTAIN,False
dv_market_private,market_contract_snapshots,authenticated,REFERENCES,False
dv_market_private,market_contract_snapshots,authenticated,SELECT,False
dv_market_private,market_contract_snapshots,authenticated,TRIGGER,False
dv_market_private,market_contract_snapshots,authenticated,TRUNCATE,False
dv_market_private,market_contract_snapshots,authenticated,UPDATE,False
dv_market_private,market_contract_snapshots,service_role,DELETE,False
dv_market_private,market_contract_snapshots,service_role,INSERT,False
dv_market_private,market_contract_snapshots,service_role,MAINTAIN,False
dv_market_private,market_contract_snapshots,service_role,REFERENCES,False
dv_market_private,market_contract_snapshots,service_role,SELECT,False
dv_market_private,market_contract_snapshots,service_role,TRIGGER,False
dv_market_private,market_contract_snapshots,service_role,TRUNCATE,False
dv_market_private,market_contract_snapshots,service_role,UPDATE,False
dv_market_private,market_financial_documents,anon,DELETE,False
dv_market_private,market_financial_documents,anon,INSERT,False
dv_market_private,market_financial_documents,anon,MAINTAIN,False
dv_market_private,market_financial_documents,anon,REFERENCES,False
dv_market_private,market_financial_documents,anon,SELECT,False
dv_market_private,market_financial_documents,anon,TRIGGER,False
dv_market_private,market_financial_documents,anon,TRUNCATE,False
dv_market_private,market_financial_documents,anon,UPDATE,False
dv_market_private,market_financial_documents,authenticated,DELETE,False
dv_market_private,market_financial_documents,authenticated,INSERT,False
dv_market_private,market_financial_documents,authenticated,MAINTAIN,False
dv_market_private,market_financial_documents,authenticated,REFERENCES,False
dv_market_private,market_financial_documents,authenticated,SELECT,False
dv_market_private,market_financial_documents,authenticated,TRIGGER,False
dv_market_private,market_financial_documents,authenticated,TRUNCATE,False
dv_market_private,market_financial_documents,authenticated,UPDATE,False
dv_market_private,market_financial_documents,service_role,DELETE,False
dv_market_private,market_financial_documents,service_role,INSERT,False
dv_market_private,market_financial_documents,service_role,MAINTAIN,False
dv_market_private,market_financial_documents,service_role,REFERENCES,False
dv_market_private,market_financial_documents,service_role,SELECT,False
dv_market_private,market_financial_documents,service_role,TRIGGER,False
dv_market_private,market_financial_documents,service_role,TRUNCATE,False
dv_market_private,market_financial_documents,service_role,UPDATE,False
dv_market_private,market_invoice_authorizations,anon,DELETE,False
dv_market_private,market_invoice_authorizations,anon,INSERT,False
dv_market_private,market_invoice_authorizations,anon,MAINTAIN,False
dv_market_private,market_invoice_authorizations,anon,REFERENCES,False
dv_market_private,market_invoice_authorizations,anon,SELECT,False
dv_market_private,market_invoice_authorizations,anon,TRIGGER,False
dv_market_private,market_invoice_authorizations,anon,TRUNCATE,False
dv_market_private,market_invoice_authorizations,anon,UPDATE,False
dv_market_private,market_invoice_authorizations,authenticated,DELETE,False
dv_market_private,market_invoice_authorizations,authenticated,INSERT,False
dv_market_private,market_invoice_authorizations,authenticated,MAINTAIN,False
dv_market_private,market_invoice_authorizations,authenticated,REFERENCES,False
dv_market_private,market_invoice_authorizations,authenticated,SELECT,False
dv_market_private,market_invoice_authorizations,authenticated,TRIGGER,False
dv_market_private,market_invoice_authorizations,authenticated,TRUNCATE,False
dv_market_private,market_invoice_authorizations,authenticated,UPDATE,False
dv_market_private,market_invoice_authorizations,service_role,DELETE,False
dv_market_private,market_invoice_authorizations,service_role,INSERT,False
dv_market_private,market_invoice_authorizations,service_role,MAINTAIN,False
dv_market_private,market_invoice_authorizations,service_role,REFERENCES,False
dv_market_private,market_invoice_authorizations,service_role,SELECT,False
dv_market_private,market_invoice_authorizations,service_role,TRIGGER,False
dv_market_private,market_invoice_authorizations,service_role,TRUNCATE,False
dv_market_private,market_invoice_authorizations,service_role,UPDATE,False
dv_market_private,market_payment_allocations,anon,DELETE,False
dv_market_private,market_payment_allocations,anon,INSERT,False
dv_market_private,market_payment_allocations,anon,MAINTAIN,False
dv_market_private,market_payment_allocations,anon,REFERENCES,False
dv_market_private,market_payment_allocations,anon,SELECT,False
dv_market_private,market_payment_allocations,anon,TRIGGER,False
dv_market_private,market_payment_allocations,anon,TRUNCATE,False
dv_market_private,market_payment_allocations,anon,UPDATE,False
dv_market_private,market_payment_allocations,authenticated,DELETE,False
dv_market_private,market_payment_allocations,authenticated,INSERT,False
dv_market_private,market_payment_allocations,authenticated,MAINTAIN,False
dv_market_private,market_payment_allocations,authenticated,REFERENCES,False
dv_market_private,market_payment_allocations,authenticated,SELECT,False
dv_market_private,market_payment_allocations,authenticated,TRIGGER,False
dv_market_private,market_payment_allocations,authenticated,TRUNCATE,False
dv_market_private,market_payment_allocations,authenticated,UPDATE,False
dv_market_private,market_payment_allocations,service_role,DELETE,False
dv_market_private,market_payment_allocations,service_role,INSERT,False
dv_market_private,market_payment_allocations,service_role,MAINTAIN,False
dv_market_private,market_payment_allocations,service_role,REFERENCES,False
dv_market_private,market_payment_allocations,service_role,SELECT,False
dv_market_private,market_payment_allocations,service_role,TRIGGER,False
dv_market_private,market_payment_allocations,service_role,TRUNCATE,False
dv_market_private,market_payment_allocations,service_role,UPDATE,False
dv_market_private,market_payment_attempts,anon,DELETE,False
dv_market_private,market_payment_attempts,anon,INSERT,False
dv_market_private,market_payment_attempts,anon,MAINTAIN,False
dv_market_private,market_payment_attempts,anon,REFERENCES,False
dv_market_private,market_payment_attempts,anon,SELECT,False
dv_market_private,market_payment_attempts,anon,TRIGGER,False
dv_market_private,market_payment_attempts,anon,TRUNCATE,False
dv_market_private,market_payment_attempts,anon,UPDATE,False
dv_market_private,market_payment_attempts,authenticated,DELETE,False
dv_market_private,market_payment_attempts,authenticated,INSERT,False
dv_market_private,market_payment_attempts,authenticated,MAINTAIN,False
dv_market_private,market_payment_attempts,authenticated,REFERENCES,False
dv_market_private,market_payment_attempts,authenticated,SELECT,False
dv_market_private,market_payment_attempts,authenticated,TRIGGER,False
dv_market_private,market_payment_attempts,authenticated,TRUNCATE,False
dv_market_private,market_payment_attempts,authenticated,UPDATE,False
dv_market_private,market_payment_attempts,service_role,DELETE,False
dv_market_private,market_payment_attempts,service_role,INSERT,False
dv_market_private,market_payment_attempts,service_role,MAINTAIN,False
dv_market_private,market_payment_attempts,service_role,REFERENCES,False
dv_market_private,market_payment_attempts,service_role,SELECT,False
dv_market_private,market_payment_attempts,service_role,TRIGGER,False
dv_market_private,market_payment_attempts,service_role,TRUNCATE,False
dv_market_private,market_payment_attempts,service_role,UPDATE,False
dv_market_private,market_payment_configuration,anon,DELETE,False
dv_market_private,market_payment_configuration,anon,INSERT,False
dv_market_private,market_payment_configuration,anon,MAINTAIN,False
dv_market_private,market_payment_configuration,anon,REFERENCES,False
dv_market_private,market_payment_configuration,anon,SELECT,False
dv_market_private,market_payment_configuration,anon,TRIGGER,False
dv_market_private,market_payment_configuration,anon,TRUNCATE,False
dv_market_private,market_payment_configuration,anon,UPDATE,False
dv_market_private,market_payment_configuration,authenticated,DELETE,False
dv_market_private,market_payment_configuration,authenticated,INSERT,False
dv_market_private,market_payment_configuration,authenticated,MAINTAIN,False
dv_market_private,market_payment_configuration,authenticated,REFERENCES,False
dv_market_private,market_payment_configuration,authenticated,SELECT,False
dv_market_private,market_payment_configuration,authenticated,TRIGGER,False
dv_market_private,market_payment_configuration,authenticated,TRUNCATE,False
dv_market_private,market_payment_configuration,authenticated,UPDATE,False
dv_market_private,market_payment_configuration,service_role,DELETE,False
dv_market_private,market_payment_configuration,service_role,INSERT,False
dv_market_private,market_payment_configuration,service_role,MAINTAIN,False
dv_market_private,market_payment_configuration,service_role,REFERENCES,False
dv_market_private,market_payment_configuration,service_role,SELECT,False
dv_market_private,market_payment_configuration,service_role,TRIGGER,False
dv_market_private,market_payment_configuration,service_role,TRUNCATE,False
dv_market_private,market_payment_configuration,service_role,UPDATE,False
dv_market_private,market_pickup_handovers,anon,DELETE,False
dv_market_private,market_pickup_handovers,anon,INSERT,False
dv_market_private,market_pickup_handovers,anon,MAINTAIN,False
dv_market_private,market_pickup_handovers,anon,REFERENCES,False
dv_market_private,market_pickup_handovers,anon,SELECT,False
dv_market_private,market_pickup_handovers,anon,TRIGGER,False
dv_market_private,market_pickup_handovers,anon,TRUNCATE,False
dv_market_private,market_pickup_handovers,anon,UPDATE,False
dv_market_private,market_pickup_handovers,authenticated,DELETE,False
dv_market_private,market_pickup_handovers,authenticated,INSERT,False
dv_market_private,market_pickup_handovers,authenticated,MAINTAIN,False
dv_market_private,market_pickup_handovers,authenticated,REFERENCES,False
dv_market_private,market_pickup_handovers,authenticated,SELECT,False
dv_market_private,market_pickup_handovers,authenticated,TRIGGER,False
dv_market_private,market_pickup_handovers,authenticated,TRUNCATE,False
dv_market_private,market_pickup_handovers,authenticated,UPDATE,False
dv_market_private,market_pickup_handovers,service_role,DELETE,False
dv_market_private,market_pickup_handovers,service_role,INSERT,False
dv_market_private,market_pickup_handovers,service_role,MAINTAIN,False
dv_market_private,market_pickup_handovers,service_role,REFERENCES,False
dv_market_private,market_pickup_handovers,service_role,SELECT,False
dv_market_private,market_pickup_handovers,service_role,TRIGGER,False
dv_market_private,market_pickup_handovers,service_role,TRUNCATE,False
dv_market_private,market_pickup_handovers,service_role,UPDATE,False
dv_market_private,market_pickup_messages,anon,DELETE,False
dv_market_private,market_pickup_messages,anon,INSERT,False
dv_market_private,market_pickup_messages,anon,MAINTAIN,False
dv_market_private,market_pickup_messages,anon,REFERENCES,False
dv_market_private,market_pickup_messages,anon,SELECT,False
dv_market_private,market_pickup_messages,anon,TRIGGER,False
